ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
10817,Headphones,Other Brands,945,43,Female,6,5,1
10818,Smartphones,Sony,1303,55,Female,17,1,1
10819,Smart Watches,Other Brands,1443,54,Female,14,3,1
10820,Laptops,Other Brands,747,68,Male,14,1,0
10821,Headphones,Sony,1786,45,Male,8,4,1
10822,Laptops,Samsung,1868,46,Male,3,1,0
10823,Headphones,Other Brands,246,36,Male,14,1,0
10824,Smartphones,Apple,845,68,Female,6,2,1
10825,Smartphones,Other Brands,2505,38,Male,15,3,0
10826,Smart Watches,Apple,2916,27,Female,19,4,1
10827,Laptops,HP,1559,43,Female,6,5,1
10828,Tablets,Other Brands,2110,40,Female,2,2,1
10829,Laptops,Other Brands,333,59,Male,1,2,0
10830,Laptops,Samsung,1979,66,Female,7,2,1
10831,Smart Watches,Other Brands,2410,57,Female,6,2,1
10832,Tablets,Samsung,483,67,Female,7,1,1
10833,Smartphones,Apple,820,63,Female,19,4,1
10834,Smartphones,Other Brands,1142,53,Male,5,5,1
10835,Smart Watches,Sony,1269,56,Female,8,3,1
10836,Tablets,Apple,1507,39,Male,5,4,1
10837,Smartphones,Samsung,2955,24,Female,8,1,0
10838,Tablets,Samsung,2451,24,Female,14,5,1
10839,Tablets,Samsung,2998,28,Female,19,3,0
10840,Smart Watches,Apple,1386,22,Female,10,3,0
10841,Tablets,Other Brands,2607,27,Female,6,5,1
10842,Smartphones,HP,2610,22,Male,8,3,0
10843,Tablets,Samsung,2149,40,Male,13,5,1
10844,Laptops,Apple,2444,45,Female,5,1,1
10845,Laptops,Other Brands,2138,42,Male,1,2,0
10846,Tablets,Other Brands,2250,45,Female,9,4,1
10847,Headphones,HP,1197,46,Male,13,3,0
10848,Headphones,Sony,1041,45,Male,14,5,1
10849,Laptops,Other Brands,2965,24,Male,3,2,0
10850,Headphones,Other Brands,2120,26,Female,19,5,1
10851,Smart Watches,Apple,524,27,Female,18,5,1
10852,Headphones,Other Brands,349,38,Male,18,4,1
10853,Smart Watches,Other Brands,2796,60,Female,3,5,1
10854,Laptops,Other Brands,1873,60,Female,3,4,1
10855,Smartphones,HP,806,52,Female,13,1,1
10856,Smart Watches,Apple,2815,62,Male,17,4,1
10857,Smartphones,Apple,1285,30,Female,9,5,1
10858,Smartphones,Samsung,2137,46,Male,9,4,1
10859,Smart Watches,Apple,1037,31,Female,18,4,1
10860,Smart Watches,Sony,580,64,Female,2,2,1
10861,Laptops,HP,964,62,Male,12,5,1
10862,Smart Watches,Apple,435,56,Female,12,3,1
10863,Tablets,Samsung,910,67,Female,18,1,1
10864,Tablets,Apple,2341,19,Male,3,2,0
10865,Smart Watches,Apple,2640,46,Female,10,5,1
10866,Smartphones,Other Brands,978,20,Female,13,4,1
10867,Smart Watches,Apple,2203,52,Female,16,4,1
10868,Smart Watches,Apple,433,27,Female,1,4,1
10869,Headphones,Samsung,2971,32,Female,15,2,1
10870,Tablets,Samsung,2264,30,Male,9,5,0
10871,Smart Watches,Samsung,1777,35,Male,19,4,1
10872,Smartphones,HP,643,52,Male,7,3,0
10873,Laptops,Samsung,2855,67,Female,6,2,1
10874,Smartphones,HP,112,49,Female,3,4,1
10875,Headphones,Apple,2506,52,Female,9,5,1
10876,Headphones,Other Brands,2411,68,Male,18,4,1
10877,Tablets,HP,1997,37,Male,4,5,1
10878,Tablets,Samsung,759,59,Female,2,5,1
10879,Smart Watches,Sony,418,59,Male,17,2,0
10880,Headphones,Other Brands,1983,58,Female,8,3,1
10881,Smartphones,Sony,1896,18,Female,3,3,0
10882,Laptops,Sony,1519,29,Male,2,1,0
10883,Tablets,Sony,1380,56,Male,3,4,1
10884,Smartphones,Sony,554,31,Male,9,1,0
10885,Smart Watches,Apple,1881,39,Male,6,1,0
10886,Headphones,Other Brands,2287,67,Female,11,1,1
10887,Tablets,Other Brands,1911,30,Female,2,2,0
10888,Tablets,Apple,1744,23,Male,17,2,0
10889,Tablets,Sony,2689,21,Male,3,4,0
10890,Headphones,Sony,2531,64,Female,15,4,1
10891,Smart Watches,Sony,801,32,Female,13,4,1
10892,Tablets,HP,1136,67,Male,14,3,0
10893,Smartphones,Samsung,1445,65,Female,12,3,1
10894,Headphones,Other Brands,655,57,Female,14,4,1
10895,Smartphones,Apple,433,34,Male,14,1,0
10896,Smart Watches,Apple,1742,69,Male,7,5,1
10897,Tablets,Samsung,2017,52,Male,14,2,0
10898,Laptops,Other Brands,1844,19,Female,4,2,0
10899,Tablets,Other Brands,387,23,Male,15,1,0
10900,Tablets,Apple,1445,21,Female,8,1,0
10901,Smart Watches,Sony,2639,28,Female,19,1,0
10902,Smartphones,Apple,754,32,Female,11,4,1
10903,Smartphones,Apple,1107,33,Male,19,2,0
10904,Headphones,HP,1486,18,Female,10,4,1
10905,Tablets,Sony,1519,31,Female,5,2,1
10906,Laptops,Sony,684,23,Male,11,2,0
10907,Smartphones,Apple,1607,50,Female,5,4,1
10908,Smartphones,Sony,1202,53,Male,1,4,1
10909,Smart Watches,Sony,2304,61,Male,16,4,1
10910,Tablets,HP,501,47,Male,12,1,0
10911,Laptops,Sony,2452,40,Male,17,3,0
10912,Smart Watches,Samsung,2636,26,Female,15,2,0
10913,Laptops,Sony,751,39,Male,16,1,0
10914,Tablets,Other Brands,1407,32,Female,11,4,1
10915,Smart Watches,Samsung,2742,38,Female,6,1,1
10916,Tablets,Sony,106,50,Female,17,5,1
10917,Tablets,Samsung,1694,46,Male,2,3,0
10918,Tablets,Apple,2167,66,Male,16,3,0
10919,Smart Watches,Other Brands,2896,67,Male,11,1,0
10920,Tablets,Apple,1524,45,Male,5,5,1
10921,Smartphones,HP,2312,55,Male,7,5,1
10922,Tablets,Samsung,1097,34,Female,5,4,1
10923,Headphones,Samsung,1788,56,Male,4,1,0
10924,Smart Watches,HP,305,55,Male,12,1,0
10925,Tablets,Apple,2647,28,Female,19,4,1
10926,Tablets,Other Brands,2843,55,Male,14,4,1
10927,Laptops,Samsung,973,26,Female,15,2,0
10928,Smartphones,Samsung,281,26,Female,19,5,1
10929,Tablets,Apple,1392,42,Female,10,1,1
10930,Laptops,Samsung,2268,48,Female,11,3,1
10931,Smartphones,Sony,2742,50,Female,2,3,1
10932,Headphones,Samsung,628,18,Female,17,4,1
10933,Smartphones,HP,2415,22,Male,17,1,0
10934,Laptops,Sony,2907,22,Male,18,2,0
10935,Tablets,Other Brands,886,35,Male,8,2,0
10936,Smart Watches,HP,2440,69,Female,5,4,1
10937,Tablets,Other Brands,2381,54,Male,12,4,1
10938,Laptops,Sony,1147,55,Female,13,2,1
10939,Tablets,Sony,1283,48,Male,9,1,0
10940,Smart Watches,Samsung,1823,52,Male,9,3,0
10941,Headphones,Samsung,1411,47,Male,8,4,1
10942,Headphones,Samsung,1417,58,Male,4,5,1
10943,Headphones,Other Brands,2458,25,Male,5,2,0
10944,Smartphones,Sony,2209,67,Female,8,2,1
10945,Laptops,Samsung,2082,27,Male,19,5,0
10946,Tablets,Other Brands,158,45,Female,7,2,1
10947,Smart Watches,Other Brands,1863,34,Male,7,2,0
10948,Tablets,Samsung,2252,31,Female,14,1,1
10949,Tablets,Samsung,1221,50,Male,14,1,0
10950,Smart Watches,Apple,2980,69,Female,4,3,1
10951,Smartphones,Sony,1505,25,Female,12,5,1
10952,Headphones,HP,1309,62,Male,3,4,1
10953,Laptops,Sony,1334,29,Female,19,1,0
10954,Smartphones,HP,2014,69,Female,1,2,1
10955,Laptops,Other Brands,361,53,Male,9,3,0
10956,Smart Watches,Samsung,2382,36,Male,7,5,1
10957,Smart Watches,Other Brands,1050,28,Male,11,2,0
10958,Smartphones,HP,1312,67,Female,13,4,1
10959,Smart Watches,Other Brands,851,50,Female,17,2,1
10960,Tablets,Apple,2212,65,Male,12,1,0
10961,Headphones,Other Brands,2574,64,Female,2,3,1
10962,Smart Watches,Samsung,2334,56,Male,17,4,1
10963,Laptops,Samsung,1920,42,Female,16,2,1
10964,Smart Watches,Samsung,535,43,Male,15,4,1
10965,Headphones,Samsung,1693,19,Female,18,5,1
10966,Smart Watches,HP,2932,19,Female,14,3,0
10967,Smart Watches,HP,2275,67,Male,16,3,0
10968,Smartphones,HP,2722,36,Female,9,1,1
10969,Tablets,Other Brands,829,23,Male,4,1,0
10970,Smart Watches,Samsung,1003,54,Male,12,3,0
10971,Smart Watches,Apple,1790,31,Male,8,5,1
10972,Headphones,Apple,166,36,Female,8,5,1
10973,Tablets,HP,299,34,Male,16,3,0
10974,Smartphones,HP,2486,58,Male,18,4,1
10975,Smartphones,HP,1334,57,Female,5,3,1
10976,Tablets,Apple,2650,35,Male,9,5,1
10977,Tablets,Apple,2746,30,Male,18,2,0
10978,Tablets,Samsung,2652,50,Male,19,2,0
10979,Smartphones,Samsung,1601,18,Male,6,2,0
10980,Headphones,HP,2951,32,Male,10,4,1
10981,Tablets,Apple,1125,56,Female,16,4,1
10982,Tablets,HP,898,53,Female,19,5,1
10983,Laptops,Other Brands,1447,33,Female,5,5,1
10984,Smartphones,Sony,509,40,Female,8,2,1
10985,Smartphones,Sony,261,59,Female,11,2,1
10986,Laptops,Apple,208,45,Male,16,5,1
10987,Tablets,Samsung,1077,49,Male,12,4,1
10988,Laptops,Other Brands,2489,40,Female,4,3,1
10989,Smartphones,Sony,2225,28,Female,2,1,0
10990,Smartphones,Samsung,1909,61,Male,7,2,0
10991,Laptops,HP,1154,20,Male,7,2,0
10992,Smart Watches,Apple,1303,32,Female,2,4,1
10993,Headphones,Apple,1407,45,Female,5,3,1
10994,Smart Watches,Apple,741,44,Male,8,3,0
10995,Smart Watches,HP,546,54,Female,4,2,1
10996,Smartphones,HP,1666,25,Male,9,4,0
10997,Headphones,Samsung,974,20,Female,12,3,0
10998,Laptops,Samsung,350,60,Male,17,1,0
10999,Smart Watches,Other Brands,2664,30,Female,13,4,1
11000,Headphones,Other Brands,1114,49,Female,3,2,1
11001,Smart Watches,Other Brands,271,66,Male,15,5,1
11002,Tablets,Apple,443,64,Female,17,4,1
11003,Headphones,Apple,1056,41,Male,17,5,1
11004,Smartphones,Sony,2504,62,Female,13,1,1
11005,Tablets,Other Brands,1908,27,Female,12,2,0
11006,Laptops,Samsung,2624,54,Male,18,1,0
11007,Smartphones,Other Brands,235,66,Female,4,5,1
11008,Laptops,Apple,1256,46,Male,11,3,0
11009,Tablets,Other Brands,1913,68,Male,6,2,0
11010,Headphones,Samsung,434,60,Female,17,1,1
11011,Laptops,Samsung,964,31,Female,4,2,1
11012,Smartphones,Other Brands,991,46,Female,9,5,1
11013,Laptops,HP,706,65,Male,14,5,1
11014,Smartphones,HP,138,32,Female,8,3,1
11015,Headphones,HP,719,33,Male,1,3,0
11016,Tablets,Sony,2892,30,Male,10,2,0
11017,Smartphones,HP,1371,50,Male,8,3,0
11018,Tablets,HP,2625,30,Male,8,2,0
11019,Tablets,Sony,1818,66,Male,10,5,1
11020,Headphones,HP,406,23,Male,15,1,0
11021,Tablets,Apple,1360,40,Male,4,4,1
11022,Headphones,Apple,2271,44,Female,14,2,1
11023,Smartphones,Samsung,1587,66,Female,11,2,1
11024,Smartphones,HP,2473,23,Female,8,3,0
11025,Laptops,Samsung,2141,21,Male,1,4,0
11026,Tablets,Sony,236,42,Male,10,1,0
11027,Smart Watches,Sony,715,69,Female,16,5,1
11028,Headphones,Apple,2968,19,Female,3,3,0
11029,Tablets,Samsung,1945,57,Female,1,2,1
11030,Smart Watches,Apple,342,35,Male,2,4,1
11031,Smartphones,Apple,2641,60,Male,12,5,1
11032,Headphones,HP,735,46,Male,19,3,0
11033,Smartphones,Other Brands,884,58,Male,9,1,0
11034,Smart Watches,Samsung,2891,57,Female,18,4,1
11035,Laptops,Sony,2147,50,Male,12,4,1
11036,Smart Watches,Apple,654,29,Female,16,2,0
11037,Headphones,Other Brands,1261,62,Male,12,3,0
11038,Laptops,Samsung,2891,47,Male,2,5,1
11039,Smartphones,Sony,1525,35,Male,16,1,0
11040,Tablets,Apple,1418,40,Female,1,5,1
11041,Laptops,Samsung,2782,42,Male,19,4,1
11042,Smartphones,Other Brands,1167,41,Female,18,3,1
11043,Headphones,Apple,2823,22,Male,14,4,0
11044,Tablets,Apple,2953,26,Female,14,4,1
11045,Smartphones,Other Brands,1453,56,Male,1,1,0
11046,Smartphones,Other Brands,519,66,Male,18,2,0
11047,Smartphones,Samsung,1476,48,Female,6,4,1
11048,Smartphones,Apple,2565,35,Male,7,1,0
11049,Smart Watches,Samsung,990,31,Male,12,1,0
11050,Smartphones,Other Brands,258,35,Female,16,1,1
11051,Laptops,Other Brands,2943,64,Female,14,5,1
11052,Laptops,Samsung,759,33,Male,14,4,1
11053,Headphones,Apple,104,48,Female,6,1,1
11054,Smart Watches,Apple,1578,41,Male,18,3,0
11055,Headphones,Apple,135,43,Female,4,4,1
11056,Tablets,HP,336,69,Male,12,2,0
11057,Smartphones,Apple,937,33,Female,4,5,1
11058,Smartphones,Other Brands,2326,50,Female,5,4,1
11059,Laptops,HP,1030,58,Female,16,2,1
11060,Smartphones,Apple,778,50,Female,8,3,1
11061,Smartphones,Other Brands,1309,42,Female,3,2,1
11062,Tablets,HP,2289,27,Female,12,1,0
11063,Laptops,HP,615,21,Male,15,1,0
11064,Laptops,HP,989,19,Female,15,5,1
11065,Headphones,HP,2141,61,Female,15,1,1
11066,Laptops,HP,2611,51,Male,1,5,1
11067,Tablets,Other Brands,2985,45,Female,2,1,1
11068,Tablets,Other Brands,710,54,Male,8,4,1
11069,Headphones,Apple,826,65,Female,17,4,1
11070,Laptops,Sony,2443,65,Male,6,5,1
11071,Smart Watches,Sony,2608,61,Male,19,3,0
11072,Headphones,Apple,1736,43,Female,13,5,1
11073,Headphones,HP,2458,37,Female,18,3,1
11074,Tablets,Sony,1429,43,Female,16,2,1
11075,Laptops,Apple,1081,53,Female,3,2,1
11076,Smartphones,HP,448,47,Female,18,4,1
11077,Smart Watches,Samsung,2778,26,Female,7,3,0
11078,Tablets,Sony,442,21,Male,3,2,0
11079,Smartphones,Other Brands,2417,30,Male,8,1,0
11080,Laptops,Other Brands,2096,33,Male,10,2,0
11081,Headphones,Samsung,378,37,Male,2,5,1
11082,Headphones,Other Brands,319,46,Female,10,3,1
11083,Smartphones,Other Brands,2023,47,Male,18,3,0
11084,Tablets,HP,667,68,Female,8,4,1
11085,Smart Watches,Sony,2408,51,Male,3,1,0
11086,Smart Watches,Apple,1532,50,Male,9,1,0
11087,Smartphones,Sony,1458,19,Female,18,3,0
11088,Smart Watches,Sony,643,19,Female,3,4,1
11089,Smart Watches,Other Brands,1289,37,Male,18,4,1
11090,Smartphones,HP,1749,54,Male,8,3,0
11091,Smart Watches,Apple,469,58,Female,10,4,1
11092,Smartphones,Samsung,2237,24,Male,11,3,0
11093,Tablets,HP,474,54,Female,12,3,1
11094,Headphones,Apple,2541,41,Male,14,1,0
11095,Smart Watches,Sony,2402,52,Male,10,1,0
11096,Tablets,Apple,2675,36,Male,10,2,0
11097,Smart Watches,HP,154,47,Female,15,1,1
11098,Headphones,Apple,1941,52,Female,11,3,1
11099,Laptops,Sony,2375,28,Male,14,5,0
11100,Laptops,HP,1171,54,Female,19,2,1
11101,Smart Watches,HP,2906,24,Female,2,3,0
11102,Smartphones,HP,287,20,Male,2,3,0
11103,Tablets,HP,1698,56,Male,13,2,0
11104,Smart Watches,Sony,2645,45,Female,10,1,1
11105,Smart Watches,Apple,952,41,Female,2,3,1
11106,Smart Watches,Sony,1373,53,Male,6,4,1
11107,Laptops,Apple,2904,48,Male,6,4,1
11108,Tablets,Apple,2047,37,Male,18,2,0
11109,Laptops,Other Brands,2136,51,Male,3,1,0
11110,Headphones,HP,1053,35,Female,18,3,1
11111,Smartphones,Apple,1986,38,Male,15,5,1
11112,Smart Watches,HP,1778,61,Female,13,4,1
11113,Headphones,Apple,767,40,Female,5,1,1
11114,Laptops,Apple,767,27,Female,7,2,0
11115,Smartphones,HP,539,41,Female,18,1,1
11116,Headphones,Samsung,2986,28,Female,8,3,0
11117,Smart Watches,Sony,318,22,Female,5,3,0
11118,Smart Watches,Apple,2641,60,Female,13,4,1
11119,Smart Watches,Samsung,1165,64,Male,10,4,1
11120,Smart Watches,Other Brands,776,46,Male,12,3,0
11121,Tablets,Apple,331,20,Male,7,3,0
11122,Smart Watches,Sony,2002,61,Female,1,3,1
11123,Smartphones,HP,1209,55,Male,12,2,0
11124,Smart Watches,Samsung,1902,48,Male,11,2,0
11125,Smartphones,HP,405,37,Male,9,5,1
11126,Laptops,Samsung,1009,18,Female,17,5,1
11127,Laptops,HP,934,42,Male,18,1,0
11128,Tablets,Samsung,2434,23,Male,2,5,0
11129,Headphones,Other Brands,900,67,Female,12,2,1
11130,Laptops,Apple,1994,36,Male,8,3,0
11131,Headphones,Other Brands,496,44,Male,6,2,0
11132,Headphones,Samsung,1864,46,Female,11,4,1
11133,Smart Watches,Apple,2973,27,Female,1,3,0
11134,Smart Watches,Sony,1131,44,Male,15,5,1
11135,Headphones,Other Brands,464,45,Male,10,3,0
11136,Headphones,Samsung,2309,33,Male,8,4,1
11137,Laptops,HP,2405,37,Male,19,3,0
11138,Laptops,HP,1092,58,Male,7,5,1
11139,Headphones,Other Brands,2366,24,Female,13,2,0
11140,Tablets,Sony,384,20,Male,5,2,0
11141,Tablets,Apple,535,57,Female,14,4,1
11142,Tablets,HP,1853,42,Female,1,4,1
11143,Smartphones,Other Brands,2896,29,Female,15,3,0
11144,Headphones,Apple,393,61,Female,12,5,1
11145,Laptops,Other Brands,650,44,Male,5,2,0
11146,Headphones,Apple,1055,28,Male,3,5,0
11147,Headphones,Other Brands,2829,49,Male,11,3,0
11148,Smartphones,Other Brands,282,31,Male,15,5,1
11149,Headphones,Apple,597,48,Female,6,2,1
11150,Smartphones,Samsung,433,35,Male,6,1,0
11151,Headphones,HP,928,43,Female,1,5,1
11152,Smartphones,HP,2961,59,Male,14,3,0
11153,Tablets,Samsung,1552,47,Female,14,3,1
11154,Smartphones,Sony,2389,65,Male,2,1,0
11155,Smart Watches,HP,1047,50,Male,14,2,0
11156,Tablets,Apple,1785,58,Male,14,4,1
11157,Smart Watches,HP,2128,66,Male,7,2,0
11158,Laptops,Samsung,2798,36,Male,19,4,1
11159,Smartphones,Sony,1963,59,Male,7,3,0
11160,Headphones,Sony,123,35,Male,9,2,0
11161,Tablets,Apple,1969,65,Male,12,3,0
11162,Smart Watches,Samsung,548,69,Female,19,2,1
11163,Laptops,HP,1617,41,Female,2,4,1
11164,Smart Watches,Sony,1312,65,Male,17,5,1
11165,Smart Watches,Other Brands,765,54,Female,13,4,1
11166,Tablets,HP,2008,66,Male,19,2,0
11167,Smart Watches,Other Brands,719,63,Male,1,5,1
11168,Laptops,Other Brands,516,53,Female,13,3,1
11169,Smartphones,HP,2962,58,Male,2,3,0
11170,Tablets,Apple,1292,66,Male,16,3,0
11171,Headphones,Apple,604,66,Female,8,4,1
11172,Headphones,Samsung,2576,28,Female,8,4,1
11173,Smart Watches,HP,1288,45,Female,15,2,1
11174,Laptops,Samsung,106,66,Male,15,3,0
11175,Smart Watches,Other Brands,2044,45,Female,5,5,1
11176,Smartphones,Apple,627,64,Female,1,1,1
11177,Smartphones,Samsung,2062,46,Female,14,3,1
11178,Smartphones,Sony,1587,62,Female,7,4,1
11179,Tablets,Sony,2744,36,Female,15,5,1
11180,Headphones,Samsung,2609,31,Male,11,2,0
11181,Headphones,Other Brands,2932,66,Male,19,3,0
11182,Smartphones,Apple,1471,58,Female,10,1,1
11183,Laptops,Sony,732,31,Male,7,2,0
11184,Tablets,Apple,1179,57,Female,13,4,1
11185,Laptops,Sony,1353,42,Male,13,1,0
11186,Laptops,HP,809,25,Female,10,5,1
11187,Headphones,Apple,1446,53,Male,10,1,0
11188,Smart Watches,Apple,2262,65,Female,19,2,1
11189,Laptops,Sony,2582,29,Female,15,1,0
11190,Headphones,Samsung,327,37,Male,14,3,0
11191,Laptops,Other Brands,1269,24,Male,14,1,0
11192,Headphones,Samsung,118,65,Male,19,2,0
11193,Smartphones,Other Brands,834,45,Male,7,5,1
11194,Tablets,Sony,2500,37,Male,3,4,1
11195,Headphones,Other Brands,552,40,Female,3,3,1
11196,Headphones,Samsung,956,58,Female,6,2,1
11197,Headphones,HP,2962,44,Female,18,1,1
11198,Smart Watches,Other Brands,322,56,Female,19,5,1
11199,Headphones,HP,207,66,Male,18,1,0
11200,Smart Watches,Apple,2191,45,Male,7,3,0
11201,Headphones,Sony,189,24,Female,9,3,0
11202,Smartphones,Samsung,2837,44,Female,2,3,1
11203,Smartphones,HP,1123,50,Female,17,3,1
11204,Headphones,HP,2615,67,Female,17,2,1
11205,Tablets,Apple,1679,21,Male,13,4,0
11206,Smart Watches,Sony,445,55,Male,4,3,0
11207,Headphones,Sony,1170,22,Male,16,4,0
11208,Smartphones,Sony,1824,58,Male,10,2,0
11209,Smart Watches,Samsung,1615,36,Male,3,4,1
11210,Smart Watches,Samsung,720,47,Female,9,3,1
11211,Smart Watches,Samsung,1308,56,Female,4,2,1
11212,Smartphones,HP,1018,34,Female,16,1,1
11213,Smart Watches,Other Brands,2674,67,Male,8,2,0
11214,Smartphones,Samsung,867,35,Female,7,2,1
11215,Smart Watches,Samsung,1830,53,Female,14,3,1
11216,Headphones,Sony,200,55,Female,7,2,1
11217,Laptops,Other Brands,373,58,Female,19,5,1
11218,Laptops,Other Brands,1834,59,Female,3,1,1
11219,Headphones,Apple,2159,57,Male,6,1,0
11220,Laptops,Apple,2349,35,Male,14,5,1
11221,Tablets,HP,576,41,Male,3,4,1
11222,Smartphones,Apple,1768,28,Female,11,4,1
11223,Tablets,Apple,470,58,Male,13,3,0
11224,Headphones,HP,2001,62,Male,8,3,0
11225,Tablets,Apple,1185,51,Male,19,2,0
11226,Smartphones,Samsung,2553,42,Female,1,2,1
11227,Smartphones,HP,2345,30,Male,12,2,0
11228,Smartphones,HP,696,37,Female,15,1,1
11229,Laptops,Other Brands,2685,35,Male,3,2,0
11230,Laptops,Samsung,2609,32,Male,2,5,1
11231,Headphones,Other Brands,1347,33,Male,1,4,1
11232,Headphones,Apple,1753,52,Male,19,4,1
11233,Laptops,Sony,134,67,Female,1,4,1
11234,Headphones,Other Brands,385,57,Female,12,3,1
11235,Headphones,Sony,1436,34,Male,18,2,0
11236,Headphones,Samsung,1203,33,Male,19,4,1
11237,Tablets,Samsung,285,24,Female,3,2,0
11238,Smart Watches,HP,2105,61,Male,16,3,0
11239,Laptops,HP,1994,56,Male,9,1,0
11240,Tablets,HP,1996,29,Male,4,3,0
11241,Smartphones,Sony,1380,33,Male,18,3,0
11242,Smart Watches,HP,2941,24,Female,17,1,0
11243,Smartphones,Samsung,2944,26,Female,13,3,0
11244,Tablets,Apple,2873,28,Female,10,4,1
11245,Smartphones,Apple,2109,53,Male,17,2,0
11246,Smartphones,Sony,784,21,Female,15,5,1
11247,Headphones,Other Brands,2085,52,Female,4,5,1
11248,Laptops,Other Brands,1163,24,Male,19,3,0
11249,Smart Watches,Apple,137,28,Female,17,3,0
11250,Headphones,Apple,2308,24,Male,17,3,0
11251,Smart Watches,HP,1274,30,Female,11,1,0
11252,Headphones,Other Brands,2077,32,Female,11,3,1
11253,Smart Watches,Other Brands,1243,69,Male,8,5,1
11254,Laptops,Samsung,132,38,Male,10,5,1
11255,Laptops,HP,2504,36,Female,1,1,1
11256,Smartphones,HP,1211,58,Female,8,1,1
11257,Headphones,Sony,2160,64,Female,6,4,1
11258,Laptops,Samsung,2584,43,Female,5,2,1
11259,Smartphones,Samsung,454,40,Female,7,3,1
11260,Headphones,Sony,2006,53,Male,12,2,0
11261,Headphones,Samsung,1697,23,Female,19,5,1
11262,Headphones,Samsung,754,22,Male,13,2,0
11263,Smartphones,HP,1778,38,Female,13,5,1
11264,Smartphones,HP,613,40,Female,12,2,1
11265,Tablets,Apple,2468,62,Female,5,3,1
11266,Smart Watches,Apple,2563,37,Female,9,4,1
11267,Headphones,Other Brands,595,39,Male,2,3,0
11268,Tablets,Apple,2207,20,Male,19,2,0
11269,Headphones,Samsung,2396,49,Female,5,2,1
11270,Smart Watches,Apple,2727,37,Female,11,4,1
11271,Smart Watches,Other Brands,1340,68,Female,2,4,1
11272,Headphones,Apple,2896,24,Male,2,4,0
11273,Smart Watches,Apple,924,40,Male,10,5,1
11274,Smartphones,Sony,1301,32,Female,8,2,1
11275,Tablets,Other Brands,1065,56,Female,8,1,1
11276,Smartphones,Apple,2062,34,Male,2,3,0
11277,Laptops,HP,2816,21,Male,2,2,0
11278,Tablets,HP,530,34,Female,12,5,1
11279,Smartphones,Samsung,2202,23,Female,9,1,0
11280,Tablets,Sony,2437,60,Male,12,5,1
11281,Smartphones,Sony,2041,46,Female,9,5,1
11282,Headphones,HP,1869,60,Male,18,1,0
11283,Headphones,Apple,2680,58,Female,15,4,1
11284,Laptops,Sony,2455,39,Female,3,1,1
11285,Headphones,Other Brands,2343,61,Female,1,1,1
11286,Smartphones,HP,1462,51,Female,17,3,1
11287,Tablets,Other Brands,2555,22,Female,2,2,0
11288,Smartphones,Apple,1054,37,Female,1,1,1
11289,Smartphones,Sony,1693,26,Female,14,4,1
11290,Smartphones,Other Brands,722,23,Male,9,3,0
11291,Laptops,HP,1174,31,Male,4,4,1
11292,Smartphones,Other Brands,2770,34,Male,2,5,1
11293,Tablets,Samsung,1361,68,Female,16,5,1
11294,Tablets,HP,644,64,Male,17,5,1
11295,Smart Watches,Samsung,592,26,Female,3,2,0
11296,Smart Watches,Other Brands,2614,24,Female,18,2,0
11297,Headphones,Apple,1531,59,Female,8,3,1
11298,Headphones,Other Brands,1697,29,Male,9,2,0
11299,Smart Watches,Other Brands,1742,59,Male,10,1,0
11300,Laptops,Samsung,2953,66,Female,11,2,1
11301,Laptops,Sony,2027,37,Female,2,4,1
11302,Smart Watches,Other Brands,2184,49,Male,9,3,0
11303,Smartphones,HP,2500,63,Male,19,1,0
11304,Laptops,Sony,2921,45,Male,7,2,0
11305,Tablets,Samsung,1860,39,Female,3,5,1
11306,Smart Watches,Sony,2673,47,Male,8,2,0
11307,Laptops,Apple,1047,66,Male,16,5,1
11308,Tablets,Apple,364,50,Male,6,1,0
11309,Laptops,Other Brands,1452,49,Male,4,2,0
11310,Smart Watches,Sony,1338,50,Female,18,3,1
11311,Headphones,Sony,273,21,Female,12,2,0
11312,Smart Watches,Samsung,2336,43,Female,10,3,1
11313,Smartphones,HP,2272,39,Female,17,1,1
11314,Smartphones,Sony,517,57,Male,7,5,1
11315,Tablets,Apple,1220,52,Female,4,4,1
11316,Headphones,Samsung,1004,41,Male,5,2,0
11317,Tablets,Apple,286,57,Female,2,4,1
11318,Laptops,Samsung,2662,22,Male,8,5,0
11319,Headphones,Apple,388,57,Male,7,5,1
11320,Headphones,Other Brands,489,43,Male,15,2,0
11321,Smart Watches,Other Brands,761,64,Male,12,2,0
11322,Headphones,Samsung,2557,44,Male,18,3,0
11323,Smartphones,Other Brands,886,60,Male,16,3,0
11324,Tablets,Apple,1483,23,Female,14,1,0
11325,Tablets,Other Brands,2683,39,Male,8,5,1
11326,Laptops,HP,2197,30,Female,4,5,1
11327,Headphones,HP,1080,66,Female,17,4,1
11328,Smart Watches,Sony,917,38,Male,4,1,0
11329,Headphones,Apple,2735,43,Female,3,3,1
11330,Laptops,Sony,2750,67,Male,7,1,0
11331,Smart Watches,Other Brands,2758,32,Male,10,1,0
11332,Smartphones,Samsung,2018,57,Male,7,3,0
11333,Headphones,HP,2468,57,Male,14,3,0
11334,Laptops,Sony,1820,31,Male,8,4,1
11335,Tablets,HP,1665,68,Female,9,2,1
11336,Laptops,Apple,684,18,Female,3,1,0
